Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Masters,2013,New Delhi,3,25,Male,No,3,1
Bachelors,2017,Bangalore,3,24,Male,incorrect_value,2,0
Bachelors,2013,Pune,3,27,Male,No,5,0
Bachelors,73,Pune,2,916,Female,incorrect_value,-371,1
Bachelors,2017,Bangalore,3,28,,No,-337,513
Bachelors,2012,Bangalore,3,25,Male,No,5,0
incorrect_value,2014,Pune,3,26,Male,No,4,0
Bachelors,-622,Pune,1,24,Female,No,2,1
Masters,2013,New Delhi,3,24,Female,Yes,2,1
Bachelors,2014,Bangalore,3,25,Male,No,3,0
,2017,New Delhi,151,26,Male,No,4,0
Bachelors,2014,Bangalore,3,25,incorrect_value,No,3,0
Masters,489,New Delhi,3,25,Male,No,3,1
Bachelors,2014,Bangalore,3,24,Male,No,2,0
Bachelors,862,incorrect_value,-438,28,Female,No,3,1
Masters,977,New Delhi,3,28,Male,No,2,0
incorrect_value,2015,,3,28,Male,No,5,0
Bachelors,2017,Bangalore,3,24,Male,No,2,18
Bachelors,2014,Pune,3,27,Male,No,5,0
Bachelors,2015,Pune,2,28,Female,No,5,-132
Masters,2017,New Delhi,2,26,Female,No,4,1
Bachelors,2016,New Delhi,3,26,Female,No,623,0
Bachelors,2016,Bangalore,3,26,Female,No,4,0
Bachelors,2013,New Delhi,3,27,Female,No,5,0
Bachelors,2014,Bangalore,3,28,,No,3,-117
Bachelors,2017,New Delhi,3,25,Male,No,3,0
Bachelors,2015,Bangalore,1,27,Male,No,5,0
Bachelors,2013,,3,26,Male,No,4,0
Bachelors,2014,Bangalore,849,24,Female,No,244,0
Bachelors,2014,Pune,480,26,,No,4,792
Bachelors,2013,Bangalore,3,24,Male,No,2,1
Bachelors,2012,incorrect_value,3,25,,,3,0
Bachelors,2012,Bangalore,3,27,Male,Yes,-339,0
Bachelors,2012,Bangalore,-20,-84,incorrect_value,No,1,0
Masters,2017,New Delhi,2,-741,Female,No,-775,1
Bachelors,320,Bangalore,3,25,Male,No,3,0
Bachelors,2016,Pune,-835,27,Female,No,5,1
Bachelors,2017,Pune,3,28,Male,No,3,0
Masters,2017,New Delhi,3,28,incorrect_value,No,2,0
,2018,Pune,3,26,,No,4,1
Masters,2017,New Delhi,2,449,Male,incorrect_value,2,1
Bachelors,2014,Bangalore,3,28,Male,,0,0
Masters,2015,Pune,3,26,Female,No,4,0
Bachelors,2016,Bangalore,3,27,Male,No,5,1
Bachelors,2016,New Delhi,3,28,Female,No,4,0
Bachelors,-80,Pune,3,26,Male,No,4,0
Masters,2015,Bangalore,2,27,Female,No,451,1
Masters,953,Pune,1,28,Male,No,0,0
Masters,2015,New Delhi,-192,28,Female,No,2,0
Bachelors,2017,Bangalore,3,26,Male,No,4,1
Bachelors,2017,Pune,3,28,Female,No,4,1
incorrect_value,2015,Pune,3,25,Male,No,3,0
Masters,2017,New Delhi,2,26,Female,No,5,0
Masters,2015,Pune,-966,27,Female,No,251,0
incorrect_value,2015,Bangalore,3,25,Male,No,3,1
Bachelors,2013,Bangalore,3,28,Female,incorrect_value,1,0
Bachelors,2015,Pune,3,25,Female,No,3,1
Bachelors,2012,Bangalore,3,28,Female,No,2,1
Bachelors,2016,Pune,3,-380,Female,No,5,1
Bachelors,2016,Bangalore,3,26,Male,incorrect_value,4,0
PHD,2018,incorrect_value,3,26,Male,No,4,1
Bachelors,2017,Bangalore,3,27,Male,No,5,0
Bachelors,2018,Pune,-120,28,Male,No,2,938
Bachelors,-759,Bangalore,3,24,Male,No,2,0
Bachelors,-941,New Delhi,3,26,Male,No,4,0
Bachelors,2013,Bangalore,3,28,incorrect_value,Yes,1,0
incorrect_value,2017,New Delhi,2,856,Female,No,2,0
incorrect_value,-347,Bangalore,1,24,Male,No,2,0
Bachelors,571,Bangalore,3,27,Male,No,5,0
Bachelors,2014,Pune,2,808,Female,No,5,1
Bachelors,2017,Bangalore,3,27,Male,No,-589,0
Bachelors,2017,New Delhi,3,27,Male,No,5,0
Masters,2018,New Delhi,3,24,Male,No,2,1
Bachelors,2016,Bangalore,3,26,Male,No,4,1
Bachelors,2017,Bangalore,3,28,Male,Yes,398,0
Bachelors,2017,New Delhi,3,26,Female,No,4,0
,2016,Pune,3,28,Male,No,3,0
Bachelors,2015,New Delhi,3,26,Male,No,4,0
Bachelors,2014,Bangalore,3,26,Male,No,-360,1
Bachelors,2017,Pune,2,-300,Female,No,2,1
Bachelors,2016,Bangalore,3,26,Male,No,4,1
PHD,-812,New Delhi,1,107,Male,No,4,0
Bachelors,2018,incorrect_value,3,24,Female,No,2,1
Bachelors,2017,incorrect_value,2,28,Female,No,1,0
Bachelors,2013,Bangalore,3,-216,Female,No,2,0
Masters,2014,incorrect_value,3,25,Female,No,3,410
Bachelors,2012,Pune,1,26,Male,,4,0
Bachelors,2014,Bangalore,3,28,Male,No,5,0
incorrect_value,2013,Bangalore,3,28,Male,No,-806,-981
incorrect_value,2017,,2,27,,No,5,0
,2016,Bangalore,3,28,Male,Yes,0,0
Bachelors,2014,New Delhi,3,25,Male,incorrect_value,3,0
Bachelors,2013,Bangalore,3,25,Female,No,-812,1
incorrect_value,2017,incorrect_value,334,24,Female,No,2,-535
Bachelors,2015,Bangalore,3,26,Female,No,-362,0
Bachelors,-88,Bangalore,-845,28,Male,No,-992,0
Bachelors,755,New Delhi,2,28,Male,No,0,0
Masters,2017,New Delhi,3,24,incorrect_value,No,2,0
PHD,-160,Pune,3,27,Male,No,5,0
Bachelors,-349,Bangalore,3,28,Female,No,730,0
Bachelors,2017,,3,25,Female,No,3,0
Masters,805,Bangalore,3,25,Male,No,-147,0
Masters,2017,Bangalore,1,26,Male,No,4,0
Bachelors,2014,Bangalore,3,25,Male,No,3,1
Bachelors,2016,Bangalore,3,27,Male,No,5,1
Bachelors,2013,Bangalore,3,24,Male,No,2,0
Bachelors,2012,Bangalore,3,25,Male,No,3,0
Bachelors,2014,Pune,3,25,Male,No,3,1
Bachelors,2018,Bangalore,3,25,,No,3,1
Masters,2012,Pune,3,26,Male,No,4,1
PHD,2016,Bangalore,43,25,Male,No,3,804
Bachelors,161,Bangalore,3,25,Male,No,3,0
Bachelors,2017,New Delhi,2,25,Male,No,3,1
Bachelors,2015,New Delhi,3,27,Female,No,5,0
Bachelors,2017,Pune,3,-126,Male,No,4,0
Bachelors,2016,Pune,3,26,Male,No,4,-565
Bachelors,2018,Bangalore,580,26,,No,4,1
,2018,New Delhi,3,25,incorrect_value,No,-277,1
Masters,2017,Pune,2,-677,Male,No,3,-963
Masters,2014,Bangalore,3,24,Female,No,2,661
Bachelors,2014,Pune,3,28,Female,No,2,1
Bachelors,2012,Bangalore,3,26,,No,4,0
Bachelors,2017,Pune,-150,732,Male,No,4,0
Bachelors,705,Pune,2,28,Female,No,0,1
Bachelors,2017,,3,25,Female,Yes,3,0
Bachelors,2014,Bangalore,3,25,Male,No,3,0
Bachelors,2012,incorrect_value,3,26,Male,No,4,0
Bachelors,2014,Bangalore,3,26,,No,4,0
,2017,incorrect_value,3,26,Female,No,-873,0
Masters,2017,Bangalore,2,26,Male,No,4,551
Bachelors,-398,,3,25,Female,No,3,0
Bachelors,2018,Bangalore,3,25,Male,No,3,1
Bachelors,2014,New Delhi,3,27,Female,No,5,0
Bachelors,2017,Bangalore,3,28,Male,No,5,0
Bachelors,876,Bangalore,712,24,Female,No,2,0
Bachelors,2013,Bangalore,3,27,Male,incorrect_value,5,1
Bachelors,2018,Bangalore,3,26,Female,,4,1
Masters,2017,New Delhi,2,28,Female,No,2,0
,2016,Pune,3,-176,incorrect_value,No,4,1
,2016,Bangalore,3,25,Male,No,3,0
Bachelors,2015,Pune,3,27,Female,Yes,5,1
Bachelors,2015,Bangalore,3,26,Male,No,4,1
Bachelors,2015,Pune,3,28,Female,Yes,5,1
Bachelors,2013,Pune,3,946,Male,No,5,0
Masters,2017,Pune,2,491,Male,No,3,0
Bachelors,2015,Pune,2,25,Female,Yes,3,1
Bachelors,159,Pune,2,24,Female,No,2,1
incorrect_value,2017,New Delhi,2,28,Female,No,912,0
Bachelors,2014,New Delhi,3,24,incorrect_value,No,2,0
Bachelors,2012,incorrect_value,3,27,Male,No,5,1
,2015,Pune,2,28,Female,No,5,1
Bachelors,2015,New Delhi,2,27,Female,No,5,1
Bachelors,2017,Bangalore,3,24,Female,incorrect_value,2,0
Masters,2016,New Delhi,3,25,Female,No,3,0
Bachelors,2012,Pune,3,24,Male,Yes,2,0
Bachelors,2015,New Delhi,681,24,Female,No,2,0
Bachelors,2015,Pune,2,26,Female,No,-605,1
Masters,2017,Pune,2,-472,Female,,5,0
Bachelors,2013,Bangalore,1,24,Female,No,2,1
PHD,2017,Pune,3,28,Male,No,1,0
Bachelors,2017,Bangalore,3,821,Female,No,2,0
Bachelors,2015,Pune,2,24,Female,No,2,1
Bachelors,2017,Bangalore,3,27,Male,No,5,0
Bachelors,-924,New Delhi,3,28,Male,No,4,658
Masters,2017,New Delhi,2,28,,No,2,0
PHD,2014,New Delhi,3,24,Male,No,2,0
Bachelors,2013,Bangalore,128,26,Female,No,4,0
Masters,2014,New Delhi,3,24,,No,2,0
incorrect_value,2013,New Delhi,3,24,Female,No,2,0
Masters,-701,New Delhi,3,26,Male,No,4,1
Bachelors,2014,Pune,2,27,Male,No,5,0
Masters,2013,Bangalore,3,25,Male,No,3,1
Masters,2012,New Delhi,3,27,Female,No,5,1
Masters,-695,Bangalore,-437,25,,No,3,0
Bachelors,2012,New Delhi,3,28,Male,No,5,0
Bachelors,2014,Bangalore,3,28,Male,No,0,0
incorrect_value,2017,New Delhi,3,28,Female,No,4,0
Bachelors,2016,Pune,3,27,Male,No,5,1
Bachelors,2017,New Delhi,2,27,Female,No,5,0
PHD,2014,Bangalore,115,-486,Female,No,0,0
Bachelors,2013,Pune,2,25,Male,No,3,1
Bachelors,2017,Pune,3,28,Male,No,3,0
Bachelors,147,Bangalore,3,27,Male,,5,0
Bachelors,851,Bangalore,2,24,Female,No,2,1
incorrect_value,2017,New Delhi,2,25,Male,incorrect_value,3,0
Bachelors,2014,Pune,3,850,Male,No,2,0
Bachelors,2013,New Delhi,1,25,Female,No,-653,1
Bachelors,2015,incorrect_value,-981,28,Male,No,2,0
Masters,2017,New Delhi,3,28,Male,incorrect_value,1,1
Bachelors,2017,New Delhi,2,27,Female,No,5,0
Bachelors,2018,Pune,3,24,Male,No,2,1
Bachelors,2013,Bangalore,3,26,Male,No,88,0
Bachelors,2017,Bangalore,3,27,incorrect_value,Yes,5,0
Masters,222,New Delhi,1,26,Female,No,4,-201
Masters,2017,Bangalore,2,26,Female,No,79,0
Bachelors,2013,Pune,3,26,Male,No,4,0
Masters,2014,New Delhi,1,25,Female,No,3,0
Bachelors,2014,Bangalore,959,27,Male,No,5,0
Bachelors,2016,Bangalore,3,25,Male,No,3,0
Bachelors,2016,Bangalore,3,27,Male,No,5,0
Bachelors,2015,,3,28,Female,No,5,-628
Masters,2012,New Delhi,3,25,Male,incorrect_value,3,1
Bachelors,2013,Bangalore,3,28,Male,No,2,1
,2014,,1,25,Male,No,3,0
incorrect_value,2014,Pune,3,26,Male,No,4,0
,2013,Pune,3,28,Male,No,0,0
Bachelors,2015,Bangalore,3,27,,Yes,5,0
Bachelors,371,Pune,1,28,Female,No,3,1
Masters,2017,Pune,2,25,Female,No,3,1
Masters,2013,New Delhi,3,28,Female,,845,0
Masters,2017,Bangalore,2,27,incorrect_value,No,423,1
Bachelors,2015,Bangalore,3,27,Male,No,5,0
Bachelors,2012,Bangalore,3,27,Male,No,5,0
Bachelors,2014,Bangalore,3,26,Male,No,4,-357
Bachelors,85,New Delhi,3,26,Female,No,4,0
Bachelors,139,Bangalore,3,27,Male,No,-912,0
Bachelors,2013,Bangalore,3,26,Female,No,4,0
incorrect_value,2017,New Delhi,-443,28,Female,No,3,0
Bachelors,2017,New Delhi,541,-792,Male,No,588,-822
Bachelors,2013,Pune,2,-655,Female,No,5,1
Masters,2015,Bangalore,3,27,incorrect_value,No,5,0
,2017,Pune,3,-139,Female,No,-840,1
Bachelors,2016,Bangalore,3,27,Male,No,5,0
Bachelors,2012,Bangalore,3,27,Male,No,5,0
Bachelors,2014,Bangalore,3,25,Female,No,3,0
Bachelors,2016,Bangalore,-423,26,Female,incorrect_value,4,0
Bachelors,2016,incorrect_value,3,26,Female,No,4,0
Bachelors,2014,incorrect_value,3,26,,incorrect_value,-197,0
Bachelors,2014,Bangalore,3,28,Male,No,3,0
Bachelors,2012,Pune,3,25,Male,incorrect_value,3,-509
Masters,2014,Bangalore,3,-868,Female,No,-379,1
Bachelors,2016,New Delhi,3,26,Male,No,4,0
Bachelors,2012,New Delhi,3,24,Female,No,2,0
Bachelors,2015,Pune,2,28,Female,No,4,1
Bachelors,2017,New Delhi,2,24,Male,No,2,0
Bachelors,2015,,3,25,Male,No,3,0
Bachelors,2013,Bangalore,3,27,Male,No,5,0
Bachelors,2015,Bangalore,3,385,Male,No,5,0
Bachelors,2017,Bangalore,-68,28,Female,No,3,413
Bachelors,2017,incorrect_value,3,24,Female,No,2,0
Masters,2017,New Delhi,49,26,Female,No,4,0
incorrect_value,2016,Bangalore,-405,25,Male,Yes,3,1
Bachelors,2016,Bangalore,3,26,Male,Yes,4,-923
Masters,-869,Bangalore,2,24,Female,,2,0
incorrect_value,2017,Bangalore,3,27,Male,Yes,5,0
Bachelors,2014,Pune,2,27,Female,No,5,1
Masters,2017,New Delhi,1,24,incorrect_value,incorrect_value,-838,0
Bachelors,2014,Bangalore,3,28,Male,No,1,0
Bachelors,2013,Pune,3,26,Male,No,4,74
Bachelors,2014,Pune,-665,28,Male,No,0,0
Masters,2013,New Delhi,3,28,Male,No,1,0
Masters,-127,Pune,2,27,Female,incorrect_value,-822,0
Bachelors,2017,,-878,28,Male,No,1,0
Bachelors,2016,New Delhi,3,26,Female,No,-78,0
PHD,2018,Bangalore,-587,27,Male,,5,1
Bachelors,2014,Pune,3,26,Male,No,4,0
Bachelors,2013,incorrect_value,3,25,Male,No,3,0
Masters,-157,Pune,186,25,incorrect_value,No,3,0
Bachelors,2017,Pune,2,24,Female,No,2,1
Bachelors,2017,New Delhi,3,24,Female,No,2,0
PHD,2014,Pune,3,24,Male,,2,0
PHD,2017,Bangalore,3,24,Female,No,2,0
Masters,2017,New Delhi,2,26,Male,No,4,1
Bachelors,2013,Pune,2,879,Male,Yes,2,1
PHD,2016,New Delhi,3,27,Female,No,-464,0
Masters,199,New Delhi,2,25,Female,Yes,3,1
Bachelors,2014,Pune,376,-197,Male,No,4,0
Bachelors,2017,New Delhi,3,25,Female,,3,0
,2012,Bangalore,3,27,Female,No,5,0
Bachelors,2016,Bangalore,3,26,Male,Yes,4,0
Bachelors,2016,Bangalore,3,26,Male,No,4,0
Bachelors,2015,Pune,2,27,Female,Yes,5,-89
Bachelors,2016,,3,28,Female,No,2,1
Masters,2017,New Delhi,2,27,Female,No,5,1
Bachelors,2018,Bangalore,3,25,Female,No,3,1
Bachelors,2014,Pune,3,27,Male,Yes,917,0
Bachelors,2014,Bangalore,3,27,Male,Yes,588,0
Bachelors,2015,New Delhi,3,25,Female,incorrect_value,3,0
Masters,2017,Bangalore,3,26,Female,No,4,0
Masters,2018,New Delhi,3,25,Male,No,3,1
incorrect_value,2018,Bangalore,3,25,Male,No,3,1
Bachelors,2014,Bangalore,3,28,Male,No,1,0
Bachelors,2017,Bangalore,3,24,Male,No,2,0
incorrect_value,2013,incorrect_value,3,28,Female,No,3,0
Bachelors,2015,Pune,3,24,Male,No,2,0
Bachelors,2012,Bangalore,3,26,Male,No,4,0
Bachelors,2014,New Delhi,-309,25,Female,,3,702
Masters,2017,New Delhi,1,26,Male,No,4,0
Bachelors,2016,Bangalore,3,25,incorrect_value,No,3,0
Bachelors,-16,Pune,119,26,incorrect_value,Yes,4,0
Bachelors,2018,Pune,1,26,incorrect_value,Yes,4,0
Bachelors,2017,incorrect_value,-988,24,Male,No,2,0
Bachelors,2016,incorrect_value,3,24,Male,No,2,0
incorrect_value,2014,Bangalore,3,772,Female,No,2,0
PHD,2017,New Delhi,3,28,Male,incorrect_value,3,0
Bachelors,2017,New Delhi,2,24,Female,No,2,1
Bachelors,2015,Bangalore,3,25,Female,,3,0
,2015,Pune,3,26,Male,No,4,0
incorrect_value,2014,Bangalore,3,27,Male,No,5,1
Bachelors,2012,Pune,3,24,Female,No,2,-161
Bachelors,22,Pune,719,26,Female,No,4,1
incorrect_value,2013,,3,24,Female,No,2,0
,2017,Bangalore,3,26,Female,No,4,293
Masters,2017,New Delhi,3,26,Male,No,4,0
Bachelors,2016,Bangalore,3,24,Male,No,2,-168
Bachelors,-280,Pune,3,28,Male,No,2,0
Bachelors,2013,Bangalore,3,27,Male,No,516,0
Bachelors,2012,Bangalore,3,24,Male,Yes,2,0
Masters,554,Pune,2,28,Female,,0,0
Bachelors,2017,Pune,3,26,Male,Yes,4,0
Bachelors,-581,Bangalore,3,-126,Female,No,5,1
Masters,2017,Pune,3,-550,Male,No,860,1
Bachelors,2013,Bangalore,1,27,Female,No,5,0
Bachelors,2016,Bangalore,3,27,Female,No,5,0
Bachelors,2013,Pune,3,28,Male,No,1,0
Bachelors,2017,Pune,3,28,Male,No,2,0
Bachelors,-168,Bangalore,3,26,Male,No,4,-133
Bachelors,-593,Bangalore,3,25,Female,No,3,0
Bachelors,2015,Pune,3,24,Female,No,2,1
Bachelors,2014,New Delhi,3,28,Male,No,1,0
Bachelors,2017,New Delhi,2,28,Female,No,2,0
Masters,2015,New Delhi,3,26,Male,No,4,-668
PHD,2014,New Delhi,3,25,Male,No,3,0
Bachelors,122,Bangalore,3,25,Male,,3,0
Bachelors,2017,Bangalore,3,25,Male,,3,0
Bachelors,2013,New Delhi,2,24,Female,No,2,1
Bachelors,2014,Pune,3,25,Male,No,-217,0
Bachelors,-691,New Delhi,3,25,Female,No,3,0
Masters,2017,incorrect_value,2,24,incorrect_value,Yes,2,1
Bachelors,2015,New Delhi,3,28,Female,No,2,0
Bachelors,2017,Bangalore,3,27,Male,incorrect_value,5,1
Bachelors,-340,Pune,3,26,Male,No,4,0
Bachelors,2017,incorrect_value,2,27,Female,No,5,1
Bachelors,2016,Bangalore,3,24,Male,No,2,0
Bachelors,2014,incorrect_value,2,26,Female,No,4,1
Masters,2017,New Delhi,2,25,Female,No,170,0
,2012,New Delhi,3,25,Female,No,3,0
Bachelors,2014,Bangalore,3,27,Male,No,5,0
Bachelors,2017,New Delhi,3,27,Male,No,5,0
Bachelors,2018,Bangalore,-38,25,Female,No,3,1
Bachelors,2016,Pune,3,27,Female,No,5,0
incorrect_value,2017,incorrect_value,3,24,Male,No,2,0
,2014,Pune,552,28,incorrect_value,No,1,1
Bachelors,2017,Bangalore,2,28,Female,,2,1
Bachelors,958,New Delhi,2,-94,Female,No,4,1
Bachelors,2013,Pune,2,27,Female,,5,1
Bachelors,2012,Bangalore,3,24,Female,incorrect_value,2,0
Masters,2017,Pune,2,27,Female,No,768,0
Bachelors,2015,New Delhi,3,105,Male,No,2,0
Bachelors,2013,New Delhi,3,28,Female,Yes,2,-457
Bachelors,2016,New Delhi,3,28,Male,No,0,333
Bachelors,2016,Bangalore,3,26,Male,No,4,0
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
Bachelors,2015,Bangalore,3,25,Male,No,3,0
Bachelors,2014,Bangalore,3,26,Male,No,4,0
Bachelors,2018,Pune,3,24,Male,Yes,2,1
Bachelors,2017,Bangalore,3,26,Male,Yes,-979,0
Bachelors,2016,Bangalore,3,26,Male,No,4,0
Bachelors,2012,Bangalore,3,26,Male,Yes,4,0
Masters,2017,Bangalore,2,27,Male,No,5,0
Bachelors,2016,,3,25,Female,incorrect_value,415,0
Masters,2013,Pune,3,25,Male,No,3,0
Masters,2016,New Delhi,3,-397,Male,No,5,1
Bachelors,2014,Bangalore,3,28,Female,No,1,0
Bachelors,2014,Bangalore,3,25,,,3,0
,2013,Bangalore,2,25,Male,,-334,-376
Bachelors,2017,New Delhi,3,25,incorrect_value,No,-135,0
Bachelors,2015,Bangalore,312,24,Male,No,2,0
Masters,2015,Bangalore,3,26,Female,No,4,1
Bachelors,2013,Bangalore,3,25,Female,No,3,0
Bachelors,2015,New Delhi,2,-782,Female,,904,1
Masters,2015,New Delhi,2,27,incorrect_value,No,5,1
Bachelors,2017,New Delhi,2,26,incorrect_value,incorrect_value,4,0
Bachelors,2013,Bangalore,3,25,Male,No,3,0
,2017,New Delhi,3,24,Male,No,2,0
Masters,2015,Bangalore,3,27,Male,No,5,1
Bachelors,2015,New Delhi,728,28,Female,No,1,1
Bachelors,2014,Bangalore,3,28,Male,No,2,1
Bachelors,2014,Bangalore,3,25,Male,Yes,3,0
Bachelors,2013,Bangalore,3,26,Male,No,4,0
Masters,2017,New Delhi,1,27,Male,No,5,0
Bachelors,2018,Bangalore,3,27,Male,incorrect_value,5,1
Bachelors,885,Bangalore,3,24,Male,No,2,0
Bachelors,2013,Bangalore,3,28,Male,No,0,0
Bachelors,2013,Bangalore,454,24,Male,No,2,0
Bachelors,2012,Bangalore,3,28,Female,No,1,1
Bachelors,2014,Bangalore,3,26,Male,No,213,0
Masters,-434,New Delhi,2,28,Male,No,3,0
Bachelors,2013,Pune,3,24,Female,No,2,1
Masters,2017,New Delhi,2,24,Male,No,2,1
Bachelors,2014,Bangalore,3,28,Female,incorrect_value,1,1
Bachelors,2018,,3,25,Male,No,3,1
Masters,2012,incorrect_value,3,27,Female,No,5,0
Masters,2014,,3,26,Male,No,4,0
Bachelors,572,Bangalore,3,28,Male,No,5,0
Bachelors,2017,Pune,3,28,Female,No,1,615
incorrect_value,2016,Bangalore,3,-292,Male,No,2,0
,2016,New Delhi,3,24,Male,Yes,2,0
Masters,2018,New Delhi,220,28,Male,Yes,2,1
incorrect_value,2014,Bangalore,3,25,Male,No,3,0
Masters,2013,,3,25,Male,No,3,1
Masters,2017,Bangalore,3,28,Female,No,0,-474
PHD,2018,Bangalore,3,26,Male,No,4,1
Bachelors,2017,Bangalore,1,24,Male,,2,0
Bachelors,2017,New Delhi,2,25,,No,3,0
Masters,2015,Pune,2,28,Female,No,0,0
Bachelors,2014,incorrect_value,2,27,Female,No,5,1
Bachelors,2014,Bangalore,3,25,Male,No,3,0
Bachelors,2017,Pune,3,27,Male,Yes,5,0
Bachelors,2017,Bangalore,3,28,Male,No,2,0
Bachelors,2014,Bangalore,3,28,Male,No,1,0
Bachelors,2014,New Delhi,3,28,Female,No,3,0
Bachelors,2015,New Delhi,2,29,Female,No,1,1
Bachelors,2012,Bangalore,3,-63,Male,No,1,0
Bachelors,-859,Pune,2,26,incorrect_value,No,4,0
Bachelors,2015,Pune,3,28,Female,No,2,1
Bachelors,2016,,3,26,Male,No,4,0
Masters,-749,New Delhi,3,26,Female,No,4,0
Bachelors,-248,Pune,3,26,Male,No,965,0
Bachelors,2017,Bangalore,3,28,Male,No,1,0
,2013,Bangalore,3,26,Male,No,4,572
Bachelors,2015,Pune,654,28,incorrect_value,Yes,2,1
Bachelors,2017,New Delhi,3,28,Female,No,1,0
Bachelors,2016,New Delhi,3,27,Female,Yes,5,0
Bachelors,2018,Pune,3,27,Male,No,-364,1
Bachelors,2014,Bangalore,3,29,incorrect_value,Yes,2,0
Bachelors,2015,Pune,2,28,Female,,2,1
Bachelors,2017,Pune,3,26,Female,No,4,1
Masters,2017,New Delhi,3,28,Male,No,2,0
Bachelors,2017,Pune,3,26,,No,4,0
incorrect_value,2017,Pune,3,26,Female,No,4,1
Bachelors,2018,Bangalore,3,26,Female,Yes,4,963
Bachelors,2014,Pune,3,30,Male,No,2,0
Masters,2017,New Delhi,3,29,Male,No,2,1
Masters,2017,Pune,2,26,Female,No,4,0
incorrect_value,2015,New Delhi,3,28,Female,No,2,0
Bachelors,2016,Bangalore,3,30,Female,No,2,1
Bachelors,238,Bangalore,3,26,Female,No,4,1
Bachelors,2014,Bangalore,3,29,Male,No,1,0
Bachelors,2012,Bangalore,3,26,Male,No,4,0
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1
PHD,2018,New Delhi,2,29,Female,No,1,1
Masters,406,New Delhi,3,26,Male,No,4,-525
Masters,2015,Pune,319,30,Female,No,2,0
Bachelors,2018,,3,26,Male,,4,1
Masters,2013,New Delhi,2,29,Female,No,2,1
Bachelors,2016,Bangalore,3,29,Male,No,837,0
Bachelors,2013,Bangalore,3,28,Male,Yes,1,0
Bachelors,2017,incorrect_value,2,26,Female,,653,1
Masters,2017,Pune,2,30,Female,No,2,0
Bachelors,2015,Pune,2,30,Female,Yes,1,1
Masters,2017,New Delhi,-410,29,Female,No,2,1
Bachelors,2015,Bangalore,3,30,Male,No,2,0
Bachelors,2015,Bangalore,3,27,Female,No,5,1
Bachelors,2017,Pune,3,27,Female,No,5,1
incorrect_value,2014,,3,30,Male,No,2,0
Bachelors,2014,Bangalore,3,26,Female,No,4,0
Masters,2013,New Delhi,3,497,,No,4,0
Bachelors,2013,incorrect_value,3,29,Female,No,1,1
Bachelors,2018,New Delhi,3,27,Female,No,5,1
Bachelors,2014,Bangalore,3,29,Male,No,1,0
Bachelors,2017,Pune,3,26,Female,,4,1
Masters,2015,Bangalore,470,27,Female,incorrect_value,5,1
Masters,2017,New Delhi,2,29,Female,No,2,0
incorrect_value,2017,Bangalore,3,-146,incorrect_value,No,4,479
Bachelors,2015,,3,28,Male,No,2,0
Bachelors,2013,,3,27,Male,No,5,1
Bachelors,2014,New Delhi,3,28,Female,No,2,0
Bachelors,-501,,3,29,Male,No,1,1
Bachelors,2016,New Delhi,3,28,Female,No,2,0
Masters,2012,New Delhi,3,26,Female,No,4,1
,2014,Bangalore,3,26,Male,No,4,0
Bachelors,2017,incorrect_value,3,28,Male,No,2,0
Bachelors,2012,Bangalore,2,27,Female,No,5,1
Bachelors,2018,Bangalore,3,28,Male,No,148,1
Bachelors,2015,Pune,2,26,Female,No,4,1
PHD,2016,Bangalore,3,29,Female,No,1,0
incorrect_value,2018,Bangalore,68,30,Female,No,2,1
Bachelors,2014,incorrect_value,3,28,Female,No,2,0
Masters,2017,New Delhi,2,30,Male,No,-425,0
Bachelors,2012,Bangalore,3,381,Male,No,1,0
Masters,2017,New Delhi,2,30,Male,No,2,0
Bachelors,2017,New Delhi,3,26,Male,No,4,0
Bachelors,2017,Bangalore,3,28,Female,No,2,-565
Masters,-471,New Delhi,3,26,Female,No,4,0
PHD,2015,New Delhi,1,29,Male,incorrect_value,2,583
Masters,2017,New Delhi,2,27,Female,No,214,1
Bachelors,2016,Pune,3,30,Male,No,1,0
Bachelors,2012,,3,26,Male,No,4,1
Bachelors,2014,Pune,2,29,Female,No,2,1
,2016,Bangalore,3,30,Male,No,2,0
Bachelors,2013,Bangalore,3,-473,Female,No,5,0
PHD,2015,New Delhi,2,29,Female,Yes,1,0
Bachelors,2012,Bangalore,3,27,Male,No,5,0
Bachelors,400,Bangalore,3,30,Male,No,2,1
Masters,2017,Pune,436,29,Female,No,2,647
Masters,2016,Bangalore,3,29,incorrect_value,No,2,0
Bachelors,2017,Bangalore,3,-674,Female,No,5,1
Bachelors,2017,Bangalore,3,28,,No,2,0
Bachelors,-837,Bangalore,3,27,Female,No,217,0
Bachelors,2012,New Delhi,3,29,Male,No,1,415
Bachelors,2017,Bangalore,3,26,Male,incorrect_value,4,0
Bachelors,2013,Bangalore,3,28,Female,No,1,1
Bachelors,414,Pune,2,29,Female,No,1,1
Bachelors,-454,Bangalore,1,27,Male,incorrect_value,5,0
Bachelors,2016,Bangalore,3,30,incorrect_value,No,1,0
Bachelors,752,New Delhi,3,30,Female,No,1,0
Masters,2017,Pune,2,27,Male,No,5,1
Masters,2017,Pune,2,29,Male,No,2,565
